Date,Open,High,Low,Close,Volume,DailyReturn,VolumeChange
1995-09-14,29.049,29.253,28.737,29.2,2099931,0.003470909653252585,-0.24940754863462744
1995-09-15,29.253,29.253,28.689,28.737,3457732,-0.015856164383561633,0.6465931499654036
1995-09-18,28.174,29.099,28.174,29.099,2694253,0.012597000382781776,-0.22080340523788422
1995-09-19,29.049,29.099,28.788,29.049,2006453,-0.0017182721055706285,-0.25528411771277604
1995-09-20,29.15,29.614,28.992,29.504,1571570,0.015663189782780806,-0.21674218135186818
1995-09-21,29.455,29.767,29.2,29.455,2543364,-0.0016607917570500286,0.6183587113523419
1995-09-22,28.838,29.099,28.584,28.838,1997439,-0.020947207604820828,-0.21464682208287922
1995-09-25,28.838,28.89,28.477,28.477,1701346,-0.012518205145988004,-0.14823631660341063
1995-09-26,28.325,28.373,28.174,28.223,2295197,-0.008919478877690845,0.3490477539548098
1995-09-27,27.557,27.912,27.506,27.861,3047288,-0.012826418169577969,0.3276803690489314
1995-09-28,28.02,28.272,27.763,28.223,2477640,0.012993072754028834,-0.18693605592907525
1995-09-29,28.272,28.536,28.02,28.072,2174431,-0.0053502462530560235,-0.12237815017516673
1995-10-02,27.961,27.961,27.399,27.608,1626850,-0.016528925619834656,-0.2518272596371188
1995-10-03,27.557,27.557,26.528,26.992,4006265,-0.022312373225152116,1.4625902818329903
1995-10-04,26.94,26.94,26.528,26.63,2564715,-0.013411381149970425,-0.359823925776253
1995-10-05,26.318,26.63,26.268,26.581,2859619,-0.0018400300413067283,0.11498509580986571
1995-10-06,26.528,26.992,26.368,26.883,1879050,0.011361498814943083,-0.3429019740042293
1995-10-09,26.781,26.883,26.268,26.318,1702297,-0.021016999590819374,-0.09406508608073227
1995-10-10,26.116,26.68,25.5,26.63,4157873,0.011855004179648798,1.4425073885461819
1995-10-11,26.733,27.194,26.63,27.145,2728891,0.019339091250469398,-0.34368101190199896
1995-10-12,27.145,27.608,27.047,27.399,2718929,0.00935715601399889,-0.003650567208437372
1995-10-13,27.506,27.808,27.399,27.763,2802678,0.013285156392569109,0.030802201896408477
1995-10-16,27.861,28.02,27.708,27.808,1602410,0.001620862298742809,-0.4282575451050745
1995-10-17,27.808,27.808,27.246,27.399,1786046,-0.01470799769850395,0.11459988392483811
1995-10-18,27.399,27.454,26.781,26.992,2815251,-0.014854556735647284,0.5762477562168051
1995-10-19,27.047,27.047,26.733,26.94,2171584,-0.0019264967397747412,-0.22863574153778832
1995-10-20,27.047,27.454,26.992,27.246,1927212,0.01135857461024492,-0.11253168194276619
1995-10-23,27.296,27.344,26.832,27.344,1449856,0.0035968582544227967,-0.2476925216322854
1995-10-24,27.246,27.608,27.194,27.506,1303471,0.005924517261556517,-0.10096519930255143
1995-10-25,27.608,27.861,27.506,27.658,2520822,0.005526067039918647,0.9339302523799915
1995-10-26,27.658,27.808,27.047,27.246,2271471,-0.014896232554776234,-0.09891654388925519
1995-10-27,27.399,27.861,27.246,27.861,1518426,0.02257212067826475,-0.33152305268260085
1995-10-30,27.808,27.861,27.454,27.608,1414743,-0.00908079394135175,-0.06828320905990803
1995-10-31,27.557,27.608,26.94,26.94,1791029,-0.02419588525065197,0.2659748095590506
1995-11-01,27.092,28.174,27.092,27.961,5107837,0.037899034892353356,1.8519007788260269
1995-11-02,28.02,28.939,27.861,28.536,4263688,0.02056435749794372,-0.16526545385062208
1995-11-03,28.636,28.838,28.272,28.536,2186769,0.0,-0.4871179598507208
1995-11-06,28.426,28.737,28.223,28.689,2445853,0.00536164844407061,0.11847799195982756
1995-11-07,28.689,28.838,28.477,28.689,2036826,0.0,-0.16723286313609198
1995-11-08,28.689,28.788,28.536,28.737,2886194,0.0016731151312348036,0.41700567451515247
1995-11-09,28.838,28.89,28.737,28.788,1512492,0.0017747155235412482,-0.47595622470284393
1995-11-10,28.737,29.455,28.689,29.301,1942396,0.017819924968736967,0.2842355529814373
1995-11-13,29.2,29.663,29.049,29.504,2071463,0.0069280911914271215,0.06644731558343397
1995-11-14,30.019,30.019,29.301,29.404,2501603,-0.0033893709327549315,0.20765034181156028
1995-11-15,29.455,30.593,29.301,30.432,3569248,0.034961229764657764,0.4267843458774234
1995-11-16,30.743,31.207,30.693,31.207,5424572,0.02546661409043116,0.5198080940298908
1995-11-17,31.207,31.259,30.229,30.331,3953123,-0.028070625180248054,-0.2712562392019131
1995-11-20,30.331,30.593,30.078,30.126,1815941,-0.006758761662985058,-0.5406312932838164
1995-11-21,30.019,30.279,29.867,30.179,1677619,0.0017592777003252458,-0.07617097692050567
1995-11-22,30.019,30.593,29.918,30.481,5652100,0.010006958481063144,2.3691201637558947
1995-11-24,30.382,30.382,30.126,30.229,1385088,-0.008267445293789644,-0.754942764636153
1995-11-27,30.229,30.382,29.967,30.126,2414056,-0.003407324092758568,0.7428899824415489
1995-11-28,30.179,30.179,29.614,29.614,1983919,-0.016995286463519887,-0.1781802079156407
1995-11-29,29.817,30.179,29.715,30.179,2920358,0.019078814074424244,0.4720147344725263
1995-11-30,30.126,30.126,29.867,29.967,2745026,-0.007024752311209803,-0.060037844675207674
1995-12-01,30.019,30.481,29.967,30.229,2763768,0.008742950578970232,0.006827622033452441
1995-12-04,29.918,30.019,29.867,29.918,1898980,-0.010288133911144914,-0.31290180651921584
1995-12-05,29.867,30.593,29.767,30.432,2261739,0.01718029280032085,0.19102834153071657
1995-12-06,30.743,30.946,30.593,30.896,1996252,0.015247108307045343,-0.11738180223270678
1995-12-07,30.843,30.843,30.179,30.448,1903960,-0.014500258933195287,-0.04623263996729876
1995-12-08,30.432,30.481,30.019,30.179,1237043,-0.008834734629532326,-0.35027889241370613
1995-12-11,29.967,30.179,29.867,29.967,1628986,-0.007024752311209803,0.3168386224246045
1995-12-12,30.331,30.795,30.229,30.593,2341699,0.02088964527647086,0.43751941391761506
1995-12-13,30.642,31.61,30.642,31.458,2866265,0.028274441865786315,0.2240108570742867
1995-12-14,31.259,31.41,30.078,30.229,2401957,-0.03906796363405174,-0.1619906044974906
1995-12-15,30.743,31.106,30.642,30.994,5295981,0.025306824572430386,1.204860869699166
1995-12-18,30.946,30.946,29.817,29.967,2197680,-0.03313544557011039,-0.585028722723892
1995-12-19,30.179,31.307,30.126,30.994,4732502,0.03427103146794819,1.153408139492556
1995-12-20,31.358,32.903,31.307,32.077,5141291,0.034942246886494166,0.08637904431947407
1995-12-21,31.872,31.872,30.896,31.562,2904698,-0.01605511737381915,-0.43502556070061005
1995-12-22,31.824,32.235,31.458,31.872,2701848,0.00982193777327156,-0.06983514293052151
1995-12-26,31.872,32.124,31.824,31.976,1013549,0.003263052208835271,-0.62486823833169
1995-12-27,31.922,32.336,31.922,32.025,1462429,0.001532399299474685,0.44287942664834157
1995-12-28,32.025,32.184,31.824,31.976,1439418,-0.0015300546448087093,-0.015734780970563356
1995-12-29,31.976,32.44,31.922,32.235,1370849,0.008099824868651462,-0.047636614242700825
1996-01-02,32.184,33.368,32.025,32.851,3105417,0.01910966340933773,1.2653238978180674
1996-01-03,32.75,33.314,32.44,32.54,3780405,-0.00946698730632245,0.21735824850575614
1996-01-04,32.54,33.002,31.562,31.722,3815041,-0.025138291333743013,0.009161981322107104
1996-01-05,31.562,32.44,31.307,32.285,3377308,0.017747935186936292,-0.11473874068456935
1996-01-08,32.952,33.104,32.799,33.002,2484285,0.022208455939290772,-0.2644185842688911
1996-01-09,33.314,33.467,31.922,32.639,3930107,-0.010999333373734932,0.5819871713591638
1996-01-10,31.769,32.54,31.41,31.562,2843724,-0.032997334477159246,-0.2764258072362915
1996-01-11,31.824,32.077,31.307,31.976,3172559,0.013117039477853032,0.11563534295170697
1996-01-12,32.184,32.387,31.562,31.976,2708017,0.0,-0.14642501526370355
1996-01-15,31.872,31.976,31.562,31.671,1410713,-0.009538403802852091,-0.47906050811350154
1996-01-16,31.259,31.458,30.994,31.259,2734114,-0.013008746171576546,0.9381078929590922
1996-01-17,31.106,31.562,31.048,31.41,2732212,0.004830608784669899,-0.00069565497268953
1996-01-18,32.077,32.387,31.922,32.387,2800069,0.031104743712193628,0.024835920492260577
1996-01-19,31.671,32.285,31.41,32.235,3375650,-0.00469324111526237,0.20555957728184548
1996-01-22,32.336,32.903,32.077,32.54,2722252,0.009461765162090963,-0.19356212877519885
1996-01-23,32.124,32.336,31.671,31.922,3269832,-0.01899200983405036,0.20114963640397732
1996-01-24,32.124,32.235,31.458,31.671,2842539,-0.007862915857402508,-0.1306773559008536
1996-01-25,32.387,32.387,31.61,31.671,4041621,0.0,0.4218348455377394
1996-01-26,31.61,31.922,31.562,31.562,2110611,-0.0034416343026743013,-0.4777810685366094
1996-01-29,31.562,31.976,31.512,31.722,2658192,0.00506938723781758,0.25944193411291794
1996-01-30,31.722,32.235,31.722,31.922,2735536,0.006304772712943718,0.029096468577138213
1996-01-31,31.512,31.976,31.358,31.872,3405779,-0.0015663178998809313,0.2450134087067397
1996-02-01,31.922,32.077,31.769,32.025,3217874,0.004800451807228878,-0.05517239961841325
1996-02-02,32.124,32.387,32.077,32.077,2079772,0.0016237314597971064,-0.35368134364490345
1996-02-05,32.077,32.799,32.077,32.698,2108711,0.01935966580415882,0.013914506013159134
1996-02-06,32.639,32.952,32.336,32.952,3580394,0.007768059208514311,0.6979064461654536
1996-02-07,32.851,33.002,32.59,32.851,2816917,-0.003065064336003842,-0.21323826372181387
1996-02-08,32.799,32.903,32.639,32.698,2730792,-0.004657392469026744,-0.030574205771771057
1996-02-09,33.104,34.182,33.002,33.98,4562629,0.039207290965808106,0.6708079560801408
1996-02-12,34.03,34.496,33.777,34.233,2851553,0.00744555620953502,-0.3750197528661655
1996-02-13,33.728,34.182,33.728,34.182,3724647,-0.0014897905529750455,0.3061819296362369
1996-02-14,34.182,34.394,33.879,34.292,1799331,0.0032180679890001507,-0.5169123409547267
1996-02-15,34.292,34.292,33.879,33.931,1656032,-0.010527236673276708,-0.07964015514655165
